index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 17:35:46, 0.00,0.00,0.00,0.00,44330.00, 
1, 17:35:46, 12635,1296,8586,7290,336.715454,0,0,0,0
 
2, 17:35:47, 0.00,0.00,0.00,0.00,44330.00, 
3, 17:35:48, 13998,1296,8589,7293,336.874939,0,0,0,0
 
4, 17:35:49, 0.00,0.00,0.00,0.00,44330.00, 
5, 17:35:49, 15361,1297,8591,7294,336.888885,0,0,0,0
 
6, 17:35:50, 0.00,0.00,0.00,0.00,44330.00, 
7, 17:35:50, 16724,1296,8592,7296,337.034424,0,0,0,0
 
8, 17:35:51, 0.00,0.00,0.00,0.00,44330.00, 
9, 17:35:52, 18087,1296,8588,7292,336.821808,0,0,0,0
 
