index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 19:19:58, 0.00,0.00,0.00,0.00,44330.00, 
1, 19:19:59, 12667,816,5006,4190,190.781418,0,0,0,0
 
2, 19:20:00, 0.00,0.00,0.00,0.00,44330.00, 
3, 19:20:00, 14030,816,5004,4188,190.675522,0,0,0,0
 
4, 19:20:01, 0.00,0.00,0.00,0.00,44330.00, 
5, 19:20:01, 15393,816,5003,4187,190.622574,0,0,0,0
 
6, 19:20:02, 0.00,0.00,0.00,0.00,44330.00, 
7, 19:20:03, 16756,816,5000,4184,190.463715,0,0,0,0
 
8, 19:20:04, 0.00,0.00,0.00,0.00,44330.00, 
9, 19:20:04, 18118,815,4999,4184,190.501816,0,0,0,0
 
