index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 19:27:58, 0.00,0.00,0.00,0.00,44330.00, 
1, 19:27:58, 12666,823,4962,4139,187.816177,0,0,0,0
 
2, 19:27:59, 0.00,0.00,0.00,0.00,44330.00, 
3, 19:28:00, 14029,822,4957,4135,187.642410,0,0,0,0
 
4, 19:28:01, 0.00,0.00,0.00,0.00,44330.00, 
5, 19:28:01, 15392,822,4956,4134,187.589508,0,0,0,0
 
6, 19:28:02, 0.00,0.00,0.00,0.00,44330.00, 
7, 19:28:03, 16755,821,4952,4131,187.468643,0,0,0,0
 
8, 19:28:04, 0.00,0.00,0.00,0.00,44330.00, 
9, 19:28:04, 18118,821,4954,4133,187.574463,0,0,0,0
 
