index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 17:24:56, 0.00,0.00,0.00,0.00,44330.00, 
1, 17:24:56, 12627,1350,8972,7622,352.247162,0,0,0,0
 
2, 17:24:57, 0.00,0.00,0.00,0.00,44330.00, 
3, 17:24:58, 13990,1349,8965,7616,351.967407,0,0,0,0
 
4, 17:24:59, 0.00,0.00,0.00,0.00,44330.00, 
5, 17:24:59, 15353,1349,8968,7619,352.126923,0,0,0,0
 
6, 17:25:00, 0.00,0.00,0.00,0.00,44330.00, 
7, 17:25:00, 16716,1349,8966,7617,352.020599,0,0,0,0
 
8, 17:25:01, 0.00,0.00,0.00,0.00,44330.00, 
9, 17:25:02, 18079,1348,8963,7615,351.953491,0,0,0,0
 
