index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 19:17:44, 0.00,0.00,0.00,0.00,44330.00, 
1, 19:17:45, 12598,860,5271,4411,200.807541,0,0,0,0
 
2, 19:17:46, 0.00,0.00,0.00,0.00,44330.00, 
3, 19:17:46, 13961,860,5273,4413,200.913437,0,0,0,0
 
4, 19:17:47, 0.00,0.00,0.00,0.00,44330.00, 
5, 19:17:47, 15324,860,5273,4413,200.913437,0,0,0,0
 
6, 19:17:48, 0.00,0.00,0.00,0.00,44330.00, 
7, 19:17:49, 16687,861,5276,4415,200.981247,0,0,0,0
 
8, 19:17:50, 0.00,0.00,0.00,0.00,44330.00, 
9, 19:17:50, 18050,860,5275,4415,201.019348,0,0,0,0
 
