index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 17:54:11, 0.00,0.00,0.00,0.00,44330.00, 
1, 17:54:11, 12622,1188,7848,6660,307.459839,0,0,0,0
 
2, 17:54:12, 0.00,0.00,0.00,0.00,44330.00, 
3, 17:54:13, 13985,1187,7842,6655,307.233215,0,0,0,0
 
4, 17:54:14, 0.00,0.00,0.00,0.00,44330.00, 
5, 17:54:14, 15348,1182,7807,6625,305.834503,0,0,0,0
 
6, 17:54:15, 0.00,0.00,0.00,0.00,44330.00, 
7, 17:54:15, 16711,1183,7815,6632,306.167419,0,0,0,0
 
8, 17:54:16, 0.00,0.00,0.00,0.00,44330.00, 
9, 17:54:17, 18074,1183,7817,6634,306.273712,0,0,0,0
 
