index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 17:27:06, 0.00,0.00,0.00,0.00,44330.00, 
1, 17:27:06, 12661,1332,8853,7521,347.583862,0,0,0,0
 
2, 17:27:07, 0.00,0.00,0.00,0.00,44330.00, 
3, 17:27:08, 14024,1331,8847,7516,347.357269,0,0,0,0
 
4, 17:27:09, 0.00,0.00,0.00,0.00,44330.00, 
5, 17:27:09, 15387,1333,8856,7523,347.650940,0,0,0,0
 
6, 17:27:10, 0.00,0.00,0.00,0.00,44330.00, 
7, 17:27:10, 16750,1330,8842,7512,347.183868,0,0,0,0
 
8, 17:27:11, 0.00,0.00,0.00,0.00,44330.00, 
9, 17:27:12, 18113,1330,8842,7512,347.183868,0,0,0,0
 
