index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 19:14:33, 0.00,0.00,0.00,0.00,44330.00, 
1, 19:14:34, 12657,841,5191,4350,198.301682,0,0,0,0
 
2, 19:14:35, 0.00,0.00,0.00,0.00,44330.00, 
3, 19:14:35, 14020,840,5190,4350,198.339874,0,0,0,0
 
4, 19:14:36, 0.00,0.00,0.00,0.00,44330.00, 
5, 19:14:36, 15382,840,5189,4349,198.286911,0,0,0,0
 
6, 19:14:37, 0.00,0.00,0.00,0.00,44330.00, 
7, 19:14:38, 16744,841,5191,4350,198.301682,0,0,0,0
 
8, 19:14:39, 0.00,0.00,0.00,0.00,44330.00, 
9, 19:14:39, 18106,840,5187,4347,198.180969,0,0,0,0
 
