index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 17:43:21, 0.00,0.00,0.00,0.00,44330.00, 
1, 17:43:21, 12668,1244,8239,6995,323.072388,0,0,0,0
 
2, 17:43:22, 0.00,0.00,0.00,0.00,44330.00, 
3, 17:43:23, 14031,1243,8235,6992,322.952118,0,0,0,0
 
4, 17:43:24, 0.00,0.00,0.00,0.00,44330.00, 
5, 17:43:24, 15394,1244,8242,6998,323.231873,0,0,0,0
 
6, 17:43:25, 0.00,0.00,0.00,0.00,44330.00, 
7, 17:43:25, 16757,1244,8238,6994,323.019226,0,0,0,0
 
8, 17:43:26, 0.00,0.00,0.00,0.00,44330.00, 
9, 17:43:27, 18120,1243,8237,6994,323.058441,0,0,0,0
 
