index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 17:28:11, 0.00,0.00,0.00,0.00,44330.00, 
1, 17:28:11, 12627,1328,8829,7501,346.677551,0,0,0,0
 
2, 17:28:12, 0.00,0.00,0.00,0.00,44330.00, 
3, 17:28:13, 13990,1328,8827,7499,346.571228,0,0,0,0
 
4, 17:28:14, 0.00,0.00,0.00,0.00,44330.00, 
5, 17:28:14, 15353,1328,8821,7493,346.252197,0,0,0,0
 
6, 17:28:15, 0.00,0.00,0.00,0.00,44330.00, 
7, 17:28:15, 16716,1328,8827,7499,346.571228,0,0,0,0
 
8, 17:28:16, 0.00,0.00,0.00,0.00,44330.00, 
9, 17:28:17, 18079,1328,8823,7495,346.358551,0,0,0,0
 
