index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 17:04:21, 0.00,0.00,0.00,0.00,44330.00, 
1, 17:04:21, 12617,939,6806,5867,275.130737,0,0,0,0
 
2, 17:04:22, 0.00,0.00,0.00,0.00,44330.00, 
3, 17:04:23, 13980,939,6802,5863,274.917297,0,0,0,0
 
4, 17:04:24, 0.00,0.00,0.00,0.00,44330.00, 
5, 17:04:24, 15343,939,6805,5866,275.077362,0,0,0,0
 
6, 17:04:25, 0.00,0.00,0.00,0.00,44330.00, 
7, 17:04:25, 16706,939,6804,5865,275.024048,0,0,0,0
 
8, 17:04:26, 0.00,0.00,0.00,0.00,44330.00, 
9, 17:04:27, 18069,940,6812,5872,275.357147,0,0,0,0
 
