index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 17:11:56, 0.00,0.00,0.00,0.00,44330.00, 
1, 17:11:56, 12621,1414,9407,7993,369.459961,0,0,0,0
 
2, 17:11:57, 0.00,0.00,0.00,0.00,44330.00, 
3, 17:11:58, 13984,1414,9413,7999,369.779022,0,0,0,0
 
4, 17:11:59, 0.00,0.00,0.00,0.00,44330.00, 
5, 17:11:59, 15347,1412,9397,7985,369.113159,0,0,0,0
 
6, 17:12:00, 0.00,0.00,0.00,0.00,44330.00, 
7, 17:12:00, 16710,1413,9406,7993,369.499237,0,0,0,0
 
8, 17:12:01, 0.00,0.00,0.00,0.00,44330.00, 
9, 17:12:02, 18073,1412,9401,7989,369.325836,0,0,0,0
 
