index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 17:26:01, 0.00,0.00,0.00,0.00,44330.00, 
1, 17:26:01, 12629,1339,8901,7562,349.488953,0,0,0,0
 
2, 17:26:02, 0.00,0.00,0.00,0.00,44330.00, 
3, 17:26:03, 13992,1339,8903,7564,349.595276,0,0,0,0
 
4, 17:26:04, 0.00,0.00,0.00,0.00,44330.00, 
5, 17:26:04, 15355,1340,8905,7565,349.609161,0,0,0,0
 
6, 17:26:05, 0.00,0.00,0.00,0.00,44330.00, 
7, 17:26:05, 16718,1338,8895,7557,349.262360,0,0,0,0
 
8, 17:26:06, 0.00,0.00,0.00,0.00,44330.00, 
9, 17:26:07, 18081,1338,8896,7558,349.315521,0,0,0,0
 
