index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 19:13:28, 0.00,0.00,0.00,0.00,44330.00, 
1, 19:13:29, 12584,845,5228,4383,199.897003,0,0,0,0
 
2, 19:13:30, 0.00,0.00,0.00,0.00,44330.00, 
3, 19:13:30, 13947,847,5233,4386,199.979477,0,0,0,0
 
4, 19:13:31, 0.00,0.00,0.00,0.00,44330.00, 
5, 19:13:31, 15309,845,5222,4377,199.579132,0,0,0,0
 
6, 19:13:32, 0.00,0.00,0.00,0.00,44330.00, 
7, 19:13:33, 16671,845,5224,4379,199.685089,0,0,0,0
 
8, 19:13:34, 0.00,0.00,0.00,0.00,44330.00, 
9, 19:13:34, 18033,844,5222,4378,199.670334,0,0,0,0
 
