index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 17:53:06, 0.00,0.00,0.00,0.00,44330.00, 
1, 17:53:06, 12635,1195,7891,6696,309.099091,0,0,0,0
 
2, 17:53:07, 0.00,0.00,0.00,0.00,44330.00, 
3, 17:53:08, 13998,1195,7894,6699,309.258575,0,0,0,0
 
4, 17:53:09, 0.00,0.00,0.00,0.00,44330.00, 
5, 17:53:09, 15361,1194,7888,6694,309.031982,0,0,0,0
 
6, 17:53:10, 0.00,0.00,0.00,0.00,44330.00, 
7, 17:53:10, 16724,1194,7887,6693,308.978821,0,0,0,0
 
8, 17:53:11, 0.00,0.00,0.00,0.00,44330.00, 
9, 17:53:12, 18087,1195,7890,6695,309.045959,0,0,0,0
 
