index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 19:25:23, 0.00,0.00,0.00,0.00,44330.00, 
1, 19:25:24, 12648,791,4811,4020,182.732437,0,0,0,0
 
2, 19:25:25, 0.00,0.00,0.00,0.00,44330.00, 
3, 19:25:25, 14011,791,4807,4016,182.520721,0,0,0,0
 
4, 19:25:26, 0.00,0.00,0.00,0.00,44330.00, 
5, 19:25:26, 15374,791,4809,4018,182.626572,0,0,0,0
 
6, 19:25:27, 0.00,0.00,0.00,0.00,44330.00, 
7, 19:25:28, 16737,790,4807,4017,182.611633,0,0,0,0
 
8, 19:25:29, 0.00,0.00,0.00,0.00,44330.00, 
9, 19:25:29, 18100,791,4809,4018,182.626572,0,0,0,0
 
