index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 17:33:36, 0.00,0.00,0.00,0.00,44330.00, 
1, 17:33:36, 12620,1305,8658,7353,339.711670,0,0,0,0
 
2, 17:33:37, 0.00,0.00,0.00,0.00,44330.00, 
3, 17:33:38, 13983,1303,8650,7347,339.471130,0,0,0,0
 
4, 17:33:39, 0.00,0.00,0.00,0.00,44330.00, 
5, 17:33:39, 15346,1303,8647,7344,339.311676,0,0,0,0
 
6, 17:33:40, 0.00,0.00,0.00,0.00,44330.00, 
7, 17:33:40, 16709,1303,8645,7342,339.205322,0,0,0,0
 
8, 17:33:41, 0.00,0.00,0.00,0.00,44330.00, 
9, 17:33:42, 18072,1303,8644,7341,339.152191,0,0,0,0
 
