index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 17:23:51, 0.00,0.00,0.00,0.00,44330.00, 
1, 17:23:51, 12600,1354,8999,7645,353.312988,0,0,0,0
 
2, 17:23:52, 0.00,0.00,0.00,0.00,44330.00, 
3, 17:23:53, 13963,1353,8996,7643,353.245941,0,0,0,0
 
4, 17:23:54, 0.00,0.00,0.00,0.00,44330.00, 
5, 17:23:54, 15326,1353,8995,7642,353.192780,0,0,0,0
 
6, 17:23:55, 0.00,0.00,0.00,0.00,44330.00, 
7, 17:23:55, 16689,1355,9005,7650,353.539612,0,0,0,0
 
8, 17:23:56, 0.00,0.00,0.00,0.00,44330.00, 
9, 17:23:57, 18052,1352,8988,7636,352.913025,0,0,0,0
 
