index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 19:16:43, 0.00,0.00,0.00,0.00,44330.00, 
1, 19:16:44, 12658,830,5111,4281,195.066864,0,0,0,0
 
2, 19:16:45, 0.00,0.00,0.00,0.00,44330.00, 
3, 19:16:45, 14021,830,5112,4282,195.119827,0,0,0,0
 
4, 19:16:46, 0.00,0.00,0.00,0.00,44330.00, 
5, 19:16:46, 15383,829,5105,4276,194.840195,0,0,0,0
 
6, 19:16:47, 0.00,0.00,0.00,0.00,44330.00, 
7, 19:16:48, 16745,829,5106,4277,194.893158,0,0,0,0
 
8, 19:16:49, 0.00,0.00,0.00,0.00,44330.00, 
9, 19:16:49, 18107,829,5106,4277,194.893158,0,0,0,0
 
