index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 17:16:16, 0.00,0.00,0.00,0.00,44330.00, 
1, 17:16:16, 12611,1396,9287,7891,364.743469,0,0,0,0
 
2, 17:16:17, 0.00,0.00,0.00,0.00,44330.00, 
3, 17:16:18, 13974,1397,9291,7894,364.863739,0,0,0,0
 
4, 17:16:19, 0.00,0.00,0.00,0.00,44330.00, 
5, 17:16:19, 15337,1395,9277,7882,364.304199,0,0,0,0
 
6, 17:16:20, 0.00,0.00,0.00,0.00,44330.00, 
7, 17:16:20, 16700,1398,9290,7892,364.718140,0,0,0,0
 
8, 17:16:21, 0.00,0.00,0.00,0.00,44330.00, 
9, 17:16:22, 18063,1398,9294,7896,364.930817,0,0,0,0
 
