index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 17:44:26, 0.00,0.00,0.00,0.00,44330.00, 
1, 17:44:26, 12622,1243,8225,6982,322.420532,0,0,0,0
 
2, 17:44:27, 0.00,0.00,0.00,0.00,44330.00, 
3, 17:44:28, 13985,1243,8224,6981,322.367371,0,0,0,0
 
4, 17:44:29, 0.00,0.00,0.00,0.00,44330.00, 
5, 17:44:29, 15348,1243,8225,6982,322.420532,0,0,0,0
 
6, 17:44:30, 0.00,0.00,0.00,0.00,44330.00, 
7, 17:44:30, 16711,1244,8226,6982,322.381348,0,0,0,0
 
8, 17:44:31, 0.00,0.00,0.00,0.00,44330.00, 
9, 17:44:32, 18074,1243,8225,6982,322.420532,0,0,0,0
 
