index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 17:32:31, 0.00,0.00,0.00,0.00,44330.00, 
1, 17:32:31, 12652,1311,8700,7389,341.390137,0,0,0,0
 
2, 17:32:32, 0.00,0.00,0.00,0.00,44330.00, 
3, 17:32:33, 14015,1312,8704,7392,341.510437,0,0,0,0
 
4, 17:32:34, 0.00,0.00,0.00,0.00,44330.00, 
5, 17:32:34, 15378,1313,8710,7397,341.736969,0,0,0,0
 
6, 17:32:35, 0.00,0.00,0.00,0.00,44330.00, 
7, 17:32:35, 16741,1312,8705,7393,341.563568,0,0,0,0
 
8, 17:32:36, 0.00,0.00,0.00,0.00,44330.00, 
9, 17:32:37, 18104,1312,8704,7392,341.510437,0,0,0,0
 
