index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 17:36:51, 0.00,0.00,0.00,0.00,44330.00, 
1, 17:36:51, 12626,1284,8512,7228,333.890137,0,0,0,0
 
2, 17:36:52, 0.00,0.00,0.00,0.00,44330.00, 
3, 17:36:53, 13989,1283,8507,7224,333.716705,0,0,0,0
 
4, 17:36:54, 0.00,0.00,0.00,0.00,44330.00, 
5, 17:36:54, 15352,1285,8518,7233,334.116730,0,0,0,0
 
6, 17:36:55, 0.00,0.00,0.00,0.00,44330.00, 
7, 17:36:55, 16715,1286,8519,7233,334.077484,0,0,0,0
 
8, 17:36:56, 0.00,0.00,0.00,0.00,44330.00, 
9, 17:36:57, 18078,1286,8522,7236,334.236969,0,0,0,0
 
