index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 16:44:51, 0.00,0.00,0.00,0.00,44330.00, 
1, 16:44:51, 12628,1570,10532,8962,414.856537 
2, 16:44:51, ,0,0,0,0
 
3, 16:44:52, 0.00,0.00,0.00,0.00,44330.00, 
4, 16:44:53, 13991,1379,9364,7985,370.413940,0,0,0,0
 
5, 16:44:54, 0.00,0.00,0.00,0.00,44330.00, 
6, 16:44:54, 15354,1049,6935,5886,271.764648,0,0,0,0
 
7, 16:44:55, 0.00,0.00,0.00,0.00,44330.00, 
8, 16:44:55, 16717,1344,9141,7797,361.793060,0,0,0,0
 
9, 16:44:56, 0.00,0.00,0.00,0.00,44330.00, 
