index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 16:30:25, b'0.00,0.00,0.00,0.00,44330.00,' 
1, 16:30:26, b'31778,976,6166,5190,237.645767,0,0,0,0\r\n' 
2, 16:30:27, b'0.00,0.00,0.00,0.00,44330.00,' 
3, 16:30:27, b'33141,976,6163,5187,237.486679,0,0,0,0\r\n' 
4, 16:30:28, b'0.00,0.00,0.00,0.00,44330.00,' 
5, 16:30:28, b'34504,976,6165,5189,237.592743,0,0,0,0\r\n' 
6, 16:30:29, b'0.00,0.00,0.00,0.00,44330.00,' 
7, 16:30:30, b'35867,976,6165,5189,237.592743,0,0,0,0\r\n' 
8, 16:30:31, b'0.00,0.00,0.00,0.00,44330.00,' 
9, 16:30:31, b'37230,977,6166,5189,237.554199,0,0,0,0\r\n' 
