index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 17:14:06, 0.00,0.00,0.00,0.00,44330.00, 
1, 17:14:06, 12615,1406,9358,7952,367.594177,0,0,0,0
 
2, 17:14:07, 0.00,0.00,0.00,0.00,44330.00, 
3, 17:14:08, 13978,1406,9352,7946,367.275146,0,0,0,0
 
4, 17:14:09, 0.00,0.00,0.00,0.00,44330.00, 
5, 17:14:09, 15341,1405,9350,7945,367.261261,0,0,0,0
 
6, 17:14:10, 0.00,0.00,0.00,0.00,44330.00, 
7, 17:14:10, 16704,1406,9355,7949,367.434662,0,0,0,0
 
8, 17:14:11, 0.00,0.00,0.00,0.00,44330.00, 
9, 17:14:12, 18067,1405,9349,7944,367.208069,0,0,0,0
 
