index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 17:19:31, 0.00,0.00,0.00,0.00,44330.00, 
1, 17:19:31, 12662,1379,9168,7789,359.987762,0,0,0,0
 
2, 17:19:32, 0.00,0.00,0.00,0.00,44330.00, 
3, 17:19:33, 14025,1380,9171,7791,360.054810,0,0,0,0
 
4, 17:19:34, 0.00,0.00,0.00,0.00,44330.00, 
5, 17:19:34, 15388,1379,9163,7784,359.721924,0,0,0,0
 
6, 17:19:35, 0.00,0.00,0.00,0.00,44330.00, 
7, 17:19:35, 16751,1378,9161,7783,359.708008,0,0,0,0
 
8, 17:19:36, 0.00,0.00,0.00,0.00,44330.00, 
9, 17:19:37, 18114,1377,9152,7775,359.321869,0,0,0,0
 
