index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 17:18:26, 0.00,0.00,0.00,0.00,44330.00, 
1, 17:18:26, 12644,1381,9180,7799,360.440887,0,0,0,0
 
2, 17:18:27, 0.00,0.00,0.00,0.00,44330.00, 
3, 17:18:28, 14007,1381,9178,7797,360.334564,0,0,0,0
 
4, 17:18:29, 0.00,0.00,0.00,0.00,44330.00, 
5, 17:18:29, 15370,1381,9181,7800,360.494049,0,0,0,0
 
6, 17:18:30, 0.00,0.00,0.00,0.00,44330.00, 
7, 17:18:30, 16733,1381,9187,7806,360.813080,0,0,0,0
 
8, 17:18:31, 0.00,0.00,0.00,0.00,44330.00, 
9, 17:18:32, 18096,1384,9201,7817,361.280151,0,0,0,0
 
