index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 17:31:26, 0.00,0.00,0.00,0.00,44330.00, 
1, 17:31:26, 12633,1320,8761,7441,343.801544,0,0,0,0
 
2, 17:31:27, 0.00,0.00,0.00,0.00,44330.00, 
3, 17:31:28, 13996,1319,8750,7431,343.309143,0,0,0,0
 
4, 17:31:29, 0.00,0.00,0.00,0.00,44330.00, 
5, 17:31:29, 15359,1321,8761,7440,343.709167,0,0,0,0
 
6, 17:31:30, 0.00,0.00,0.00,0.00,44330.00, 
7, 17:31:30, 16722,1318,8748,7430,343.295227,0,0,0,0
 
8, 17:31:31, 0.00,0.00,0.00,0.00,44330.00, 
9, 17:31:32, 18085,1310,8705,7395,341.748383,0,0,0,0
 
