index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 17:09:46, 0.00,0.00,0.00,0.00,44330.00, 
1, 17:09:46, 12624,1426,9485,8059,372.497955,0,0,0,0
 
2, 17:09:47, 0.00,0.00,0.00,0.00,44330.00, 
3, 17:09:48, 13987,1424,9472,8048,371.991608,0,0,0,0
 
4, 17:09:49, 0.00,0.00,0.00,0.00,44330.00, 
5, 17:09:49, 15350,1433,9521,8088,373.764984,0,0,0,0
 
6, 17:09:50, 0.00,0.00,0.00,0.00,44330.00, 
7, 17:09:50, 16713,1428,9493,8065,372.738403,0,0,0,0
 
8, 17:09:51, 0.00,0.00,0.00,0.00,44330.00, 
9, 17:09:52, 18076,1430,9492,8062,372.500427,0,0,0,0
 
