index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 17:20:36, 0.00,0.00,0.00,0.00,44330.00, 
1, 17:20:36, 12632,1367,9101,7734,357.534637,0,0,0,0
 
2, 17:20:37, 0.00,0.00,0.00,0.00,44330.00, 
3, 17:20:38, 13995,1364,9085,7721,356.961243,0,0,0,0
 
4, 17:20:39, 0.00,0.00,0.00,0.00,44330.00, 
5, 17:20:39, 15358,1366,9092,7726,357.148529,0,0,0,0
 
6, 17:20:40, 0.00,0.00,0.00,0.00,44330.00, 
7, 17:20:40, 16721,1367,9095,7728,357.215607,0,0,0,0
 
8, 17:20:41, 0.00,0.00,0.00,0.00,44330.00, 
9, 17:20:42, 18084,1361,9066,7705,356.228333,0,0,0,0
 
