index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 17:00:01, 0.00,0.00,0.00,0.00,44330.00, 
1, 17:00:01, 12616,1118,7737,6619,308.042816,0,0,0,0
 
2, 17:00:02, 0.00,0.00,0.00,0.00,44330.00, 
3, 17:00:03, 13979,1117,7731,6614,307.816284,0,0,0,0
 
4, 17:00:04, 0.00,0.00,0.00,0.00,44330.00, 
5, 17:00:04, 15342,1117,7735,6618,308.029358,0,0,0,0
 
6, 17:00:05, 0.00,0.00,0.00,0.00,44330.00, 
7, 17:00:05, 16705,1116,7734,6618,308.069183,0,0,0,0
 
8, 17:00:06, 0.00,0.00,0.00,0.00,44330.00, 
9, 17:00:07, 18068,1117,7736,6619,308.082642,0,0,0,0
 
