index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 19:20:59, 0.00,0.00,0.00,0.00,44330.00, 
1, 19:21:00, 12628,890,5398,4508,204.801834,0,0,0,0
 
2, 19:21:01, 0.00,0.00,0.00,0.00,44330.00, 
3, 19:21:01, 13991,890,5400,4510,204.907669,0,0,0,0
 
4, 19:21:02, 0.00,0.00,0.00,0.00,44330.00, 
5, 19:21:02, 15354,891,5407,4516,205.187271,0,0,0,0
 
6, 19:21:03, 0.00,0.00,0.00,0.00,44330.00, 
7, 19:21:04, 16717,891,5409,4518,205.293121,0,0,0,0
 
8, 19:21:05, 0.00,0.00,0.00,0.00,44330.00, 
9, 19:21:05, 18080,890,5403,4513,205.066452,0,0,0,0
 
