index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 19:26:53, 0.00,0.00,0.00,0.00,44330.00, 
1, 19:26:53, 12604,828,4999,4171,189.319839,0,0,0,0
 
2, 19:26:54, 0.00,0.00,0.00,0.00,44330.00, 
3, 19:26:55, 13967,828,5000,4172,189.372757,0,0,0,0
 
4, 19:26:56, 0.00,0.00,0.00,0.00,44330.00, 
5, 19:26:56, 15330,827,4994,4167,189.146072,0,0,0,0
 
6, 19:26:57, 0.00,0.00,0.00,0.00,44330.00, 
7, 19:26:58, 16693,827,4995,4168,189.199005,0,0,0,0
 
8, 19:26:59, 0.00,0.00,0.00,0.00,44330.00, 
9, 19:26:59, 18056,827,4993,4166,189.093185,0,0,0,0
 
