index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 19:29:03, 0.00,0.00,0.00,0.00,44330.00, 
1, 19:29:03, 12588,825,4964,4139,187.740509,0,0,0,0
 
2, 19:29:04, 0.00,0.00,0.00,0.00,44330.00, 
3, 19:29:05, 13951,821,4947,4126,187.204132,0,0,0,0
 
4, 19:29:06, 0.00,0.00,0.00,0.00,44330.00, 
5, 19:29:06, 15314,821,4946,4125,187.151230,0,0,0,0
 
6, 19:29:07, 0.00,0.00,0.00,0.00,44330.00, 
7, 19:29:08, 16677,822,4949,4127,187.219193,0,0,0,0
 
8, 19:29:09, 0.00,0.00,0.00,0.00,44330.00, 
9, 19:29:09, 18040,822,4947,4125,187.113403,0,0,0,0
 
