index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 19:15:34, 0.00,0.00,0.00,0.00,44330.00, 
1, 19:15:35, 12650,852,5195,4343,197.511780,0,0,0,0
 
2, 19:15:36, 0.00,0.00,0.00,0.00,44330.00, 
3, 19:15:36, 14013,852,5193,4341,197.405899,0,0,0,0
 
4, 19:15:37, 0.00,0.00,0.00,0.00,44330.00, 
5, 19:15:37, 15376,852,5193,4341,197.405899,0,0,0,0
 
6, 19:15:38, 0.00,0.00,0.00,0.00,44330.00, 
7, 19:15:39, 16739,852,5193,4341,197.405899,0,0,0,0
 
8, 19:15:40, 0.00,0.00,0.00,0.00,44330.00, 
9, 19:15:40, 18102,852,5193,4341,197.405899,0,0,0,0
 
