index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 19:09:08, 0.00,0.00,0.00,0.00,44330.00, 
1, 19:09:09, 12660,861,5368,4507,205.855042,0,0,0,0
 
2, 19:09:10, 0.00,0.00,0.00,0.00,44330.00, 
3, 19:09:10, 14023,861,5367,4506,205.802048,0,0,0,0
 
4, 19:09:11, 0.00,0.00,0.00,0.00,44330.00, 
5, 19:09:11, 15386,861,5363,4502,205.590042,0,0,0,0
 
6, 19:09:12, 0.00,0.00,0.00,0.00,44330.00, 
7, 19:09:13, 16749,861,5366,4505,205.749039,0,0,0,0
 
8, 19:09:14, 0.00,0.00,0.00,0.00,44330.00, 
9, 19:09:14, 18112,860,5364,4504,205.734390,0,0,0,0
 
