index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 19:12:19, 0.00,0.00,0.00,0.00,44330.00, 
1, 19:12:20, 12667,858,5264,4406,200.618973,0,0,0,0
 
2, 19:12:21, 0.00,0.00,0.00,0.00,44330.00, 
3, 19:12:21, 14030,858,5267,4409,200.777832,0,0,0,0
 
4, 19:12:22, 0.00,0.00,0.00,0.00,44330.00, 
5, 19:12:23, 15393,859,5269,4410,200.792679,0,0,0,0
 
6, 19:12:24, 0.00,0.00,0.00,0.00,44330.00, 
7, 19:12:24, 16756,859,5269,4410,200.792679,0,0,0,0
 
8, 19:12:25, 0.00,0.00,0.00,0.00,44330.00, 
9, 19:12:25, 18119,858,5266,4408,200.724884,0,0,0,0
 
