index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 17:03:16, 0.00,0.00,0.00,0.00,44330.00, 
1, 17:03:16, 12620,963,6942,5979,280.137604,0,0,0,0
 
2, 17:03:17, 0.00,0.00,0.00,0.00,44330.00, 
3, 17:03:18, 13983,965,6952,5987,280.483734,0,0,0,0
 
4, 17:03:19, 0.00,0.00,0.00,0.00,44330.00, 
5, 17:03:19, 15346,965,6940,5975,279.843506,0,0,0,0
 
6, 17:03:20, 0.00,0.00,0.00,0.00,44330.00, 
7, 17:03:20, 16709,965,6947,5982,280.216980,0,0,0,0
 
8, 17:03:21, 0.00,0.00,0.00,0.00,44330.00, 
9, 17:03:22, 18072,964,6942,5978,280.043884,0,0,0,0
 
