index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 16:58:56, 0.00,0.00,0.00,0.00,44330.00, 
1, 16:58:56, 12624,1123,7778,6655,309.761261,0,0,0,0
 
2, 16:58:57, 0.00,0.00,0.00,0.00,44330.00, 
3, 16:58:58, 13987,1123,7776,6653,309.654724,0,0,0,0
 
4, 16:58:59, 0.00,0.00,0.00,0.00,44330.00, 
5, 16:58:59, 15350,1123,7777,6654,309.708008,0,0,0,0
 
6, 16:59:00, 0.00,0.00,0.00,0.00,44330.00, 
7, 16:59:00, 16713,1122,7772,6650,309.534760,0,0,0,0
 
8, 16:59:01, 0.00,0.00,0.00,0.00,44330.00, 
9, 16:59:02, 18076,1122,7775,6653,309.694550,0,0,0,0
 
