index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 19:31:13, 0.00,0.00,0.00,0.00,44330.00, 
1, 19:31:13, 12637,815,4891,4076,184.786224,0,0,0,0
 
2, 19:31:14, 0.00,0.00,0.00,0.00,44330.00, 
3, 19:31:15, 14000,815,4889,4074,184.680450,0,0,0,0
 
4, 19:31:16, 0.00,0.00,0.00,0.00,44330.00, 
5, 19:31:16, 15363,814,4889,4075,184.771118,0,0,0,0
 
6, 19:31:17, 0.00,0.00,0.00,0.00,44330.00, 
7, 19:31:18, 16726,814,4892,4078,184.929794,0,0,0,0
 
8, 19:31:19, 0.00,0.00,0.00,0.00,44330.00, 
9, 19:31:19, 18089,815,4895,4080,184.997803,0,0,0,0
 
