index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 17:15:11, 0.00,0.00,0.00,0.00,44330.00, 
1, 17:15:11, 12654,1400,9316,7916,365.915649,0,0,0,0
 
2, 17:15:12, 0.00,0.00,0.00,0.00,44330.00, 
3, 17:15:13, 14017,1400,9311,7911,365.649780,0,0,0,0
 
4, 17:15:14, 0.00,0.00,0.00,0.00,44330.00, 
5, 17:15:14, 15380,1399,9302,7903,365.263702,0,0,0,0
 
6, 17:15:15, 0.00,0.00,0.00,0.00,44330.00, 
7, 17:15:15, 16743,1400,9314,7914,365.809326,0,0,0,0
 
8, 17:15:16, 0.00,0.00,0.00,0.00,44330.00, 
9, 17:15:17, 18106,1399,9306,7907,365.476379,0,0,0,0
 
