index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 17:47:41, 0.00,0.00,0.00,0.00,44330.00, 
1, 17:47:41, 12591,1221,8083,6862,316.904022,0,0,0,0
 
2, 17:47:42, 0.00,0.00,0.00,0.00,44330.00, 
3, 17:47:43, 13954,1221,8080,6859,316.744537,0,0,0,0
 
4, 17:47:44, 0.00,0.00,0.00,0.00,44330.00, 
5, 17:47:44, 15317,1224,8097,6873,317.371155,0,0,0,0
 
6, 17:47:45, 0.00,0.00,0.00,0.00,44330.00, 
7, 17:47:45, 16680,1222,8091,6869,317.236908,0,0,0,0
 
8, 17:47:46, 0.00,0.00,0.00,0.00,44330.00, 
9, 17:47:47, 18043,1224,8095,6871,317.264832,0,0,0,0
 
