index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 19:19:54, 0.00,0.00,0.00,0.00,44330.00, 
1, 19:19:55, 12628,884,5383,4499,204.553314,0,0,0,0
 
2, 19:19:56, 0.00,0.00,0.00,0.00,44330.00, 
3, 19:19:56, 13991,885,5388,4503,204.727051,0,0,0,0
 
4, 19:19:57, 0.00,0.00,0.00,0.00,44330.00, 
5, 19:19:57, 15354,885,5393,4508,204.991714,0,0,0,0
 
6, 19:19:58, 0.00,0.00,0.00,0.00,44330.00, 
7, 19:19:59, 16717,885,5392,4507,204.938766,0,0,0,0
 
8, 19:20:00, 0.00,0.00,0.00,0.00,44330.00, 
9, 19:20:00, 18080,886,5395,4509,205.006638,0,0,0,0
 
