index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 17:21:41, 0.00,0.00,0.00,0.00,44330.00, 
1, 17:21:41, 12607,1366,9084,7718,356.723175,0,0,0,0
 
2, 17:21:42, 0.00,0.00,0.00,0.00,44330.00, 
3, 17:21:43, 13970,1366,9082,7716,356.616821,0,0,0,0
 
4, 17:21:44, 0.00,0.00,0.00,0.00,44330.00, 
5, 17:21:44, 15333,1365,9076,7711,356.390259,0,0,0,0
 
6, 17:21:45, 0.00,0.00,0.00,0.00,44330.00, 
7, 17:21:45, 16696,1360,9052,7692,355.576385,0,0,0,0
 
8, 17:21:46, 0.00,0.00,0.00,0.00,44330.00, 
9, 17:21:47, 18059,1360,9047,7687,355.310516,0,0,0,0
 
