index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 17:07:36, 0.00,0.00,0.00,0.00,44330.00, 
1, 17:07:36, 12630,920,6677,5757,270.028717,0,0,0,0
 
2, 17:07:37, 0.00,0.00,0.00,0.00,44330.00, 
3, 17:07:38, 13993,920,6682,5762,270.295563,0,0,0,0
 
4, 17:07:39, 0.00,0.00,0.00,0.00,44330.00, 
5, 17:07:39, 15356,919,6673,5754,269.909088,0,0,0,0
 
6, 17:07:40, 0.00,0.00,0.00,0.00,44330.00, 
7, 17:07:40, 16719,919,6674,5755,269.962433,0,0,0,0
 
8, 17:07:41, 0.00,0.00,0.00,0.00,44330.00, 
9, 17:07:42, 18082,919,6675,5756,270.015808,0,0,0,0
 
