index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 19:11:18, 0.00,0.00,0.00,0.00,44330.00, 
1, 19:11:19, 12597,853,5301,4448,203.034882,0,0,0,0
 
2, 19:11:20, 0.00,0.00,0.00,0.00,44330.00, 
3, 19:11:20, 13960,853,5295,4442,202.716934,0,0,0,0
 
4, 19:11:21, 0.00,0.00,0.00,0.00,44330.00, 
5, 19:11:21, 15322,853,5294,4441,202.663956,0,0,0,0
 
6, 19:11:22, 0.00,0.00,0.00,0.00,44330.00, 
7, 19:11:23, 16685,854,5299,4445,202.837631,0,0,0,0
 
8, 19:11:24, 0.00,0.00,0.00,0.00,44330.00, 
9, 19:11:24, 18047,853,5295,4442,202.716934,0,0,0,0
 
