index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 19:18:53, 0.00,0.00,0.00,0.00,44330.00, 
1, 19:18:54, 12617,823,5049,4226,192.421005,0,0,0,0
 
2, 19:18:55, 0.00,0.00,0.00,0.00,44330.00, 
3, 19:18:55, 13980,823,5052,4229,192.579880,0,0,0,0
 
4, 19:18:56, 0.00,0.00,0.00,0.00,44330.00, 
5, 19:18:56, 15343,821,5040,4219,192.126556,0,0,0,0
 
6, 19:18:57, 0.00,0.00,0.00,0.00,44330.00, 
7, 19:18:58, 16705,821,5039,4218,192.073593,0,0,0,0
 
8, 19:18:59, 0.00,0.00,0.00,0.00,44330.00, 
9, 19:18:59, 18067,820,5034,4214,191.899902,0,0,0,0
 
