index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 17:52:01, 0.00,0.00,0.00,0.00,44330.00, 
1, 17:52:01, 12631,1195,7903,6708,309.736938,0,0,0,0
 
2, 17:52:02, 0.00,0.00,0.00,0.00,44330.00, 
3, 17:52:03, 13994,1194,7897,6703,309.510376,0,0,0,0
 
4, 17:52:04, 0.00,0.00,0.00,0.00,44330.00, 
5, 17:52:04, 15357,1193,7893,6700,309.390106,0,0,0,0
 
6, 17:52:05, 0.00,0.00,0.00,0.00,44330.00, 
7, 17:52:05, 16720,1193,7893,6700,309.390106,0,0,0,0
 
8, 17:52:06, 0.00,0.00,0.00,0.00,44330.00, 
9, 17:52:07, 18083,1193,7892,6699,309.336945,0,0,0,0
 
