index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 17:55:16, 0.00,0.00,0.00,0.00,44330.00, 
1, 17:55:16, 12628,1177,7752,6575,303.372803,0,0,0,0
 
2, 17:55:17, 0.00,0.00,0.00,0.00,44330.00, 
3, 17:55:18, 13991,1178,7759,6581,303.652527,0,0,0,0
 
4, 17:55:19, 0.00,0.00,0.00,0.00,44330.00, 
5, 17:55:19, 15354,1177,7755,6578,303.532257,0,0,0,0
 
6, 17:55:20, 0.00,0.00,0.00,0.00,44330.00, 
7, 17:55:20, 16717,1176,7753,6577,303.518250,0,0,0,0
 
8, 17:55:21, 0.00,0.00,0.00,0.00,44330.00, 
9, 17:55:22, 18080,1177,7751,6574,303.319672,0,0,0,0
 
