index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 19:21:03, 0.00,0.00,0.00,0.00,44330.00, 
1, 19:21:04, 12639,812,4970,4158,189.239365,0,0,0,0
 
2, 19:21:05, 0.00,0.00,0.00,0.00,44330.00, 
3, 19:21:05, 14002,815,4985,4170,189.760513,0,0,0,0
 
4, 19:21:06, 0.00,0.00,0.00,0.00,44330.00, 
5, 19:21:06, 15365,813,4978,4165,189.571915,0,0,0,0
 
6, 19:21:07, 0.00,0.00,0.00,0.00,44330.00, 
7, 19:21:08, 16728,813,4975,4162,189.413071,0,0,0,0
 
8, 19:21:09, 0.00,0.00,0.00,0.00,44330.00, 
9, 19:21:09, 18091,812,4972,4160,189.345261,0,0,0,0
 
