index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 17:10:51, 0.00,0.00,0.00,0.00,44330.00, 
1, 17:10:51, 12633,1430,9490,8060,372.394073,0,0,0,0
 
2, 17:10:52, 0.00,0.00,0.00,0.00,44330.00, 
3, 17:10:53, 13996,1431,9497,8066,372.673828,0,0,0,0
 
4, 17:10:54, 0.00,0.00,0.00,0.00,44330.00, 
5, 17:10:54, 15359,1429,9489,8060,372.433319,0,0,0,0
 
6, 17:10:55, 0.00,0.00,0.00,0.00,44330.00, 
7, 17:10:55, 16722,1430,9494,8064,372.606750,0,0,0,0
 
8, 17:10:56, 0.00,0.00,0.00,0.00,44330.00, 
9, 17:10:57, 18085,1432,9503,8071,372.900421,0,0,0,0
 
