index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 19:30:08, 0.00,0.00,0.00,0.00,44330.00, 
1, 19:30:08, 12615,828,4979,4151,188.261810,0,0,0,0
 
2, 19:30:09, 0.00,0.00,0.00,0.00,44330.00, 
3, 19:30:10, 13978,828,4978,4150,188.208908,0,0,0,0
 
4, 19:30:11, 0.00,0.00,0.00,0.00,44330.00, 
5, 19:30:11, 15341,827,4975,4148,188.140945,0,0,0,0
 
6, 19:30:12, 0.00,0.00,0.00,0.00,44330.00, 
7, 19:30:13, 16704,827,4973,4146,188.035141,0,0,0,0
 
8, 19:30:14, 0.00,0.00,0.00,0.00,44330.00, 
9, 19:30:14, 18067,828,4975,4147,188.050247,0,0,0,0
 
