index, timestamp, temp, press, humid, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 17:05:26, 0.00,0.00,0.00,0.00,44330.00, 
1, 17:05:26, 12647,933,6764,5831,273.452179,0,0,0,0
 
2, 17:05:27, 0.00,0.00,0.00,0.00,44330.00, 
3, 17:05:28, 14010,935,6779,5844,274.065063,0,0,0,0
 
4, 17:05:29, 0.00,0.00,0.00,0.00,44330.00, 
5, 17:05:29, 15373,934,6771,5837,273.731934,0,0,0,0
 
6, 17:05:30, 0.00,0.00,0.00,0.00,44330.00, 
7, 17:05:30, 16736,935,6781,5846,274.171814,0,0,0,0
 
8, 17:05:31, 0.00,0.00,0.00,0.00,44330.00, 
9, 17:05:32, 18099,934,6773,5839,273.838684,0,0,0,0
 
